pw,mean,std,count
4005.0,14.950000000000001,,1
4009.9999999999995,14.51764705882353,,1
4014.9999999998995,36.46764705882353,,1
4020.0,15.167647058823531,,1
4025.0,35.54117647058824,,1
4034.9999999999,23.17470588235294,,1
4040.0,38.28235294117647,,1
4045.0,23.87470588235294,,1
4050.0,30.49441176470588,,1
4054.9999999999995,15.754999999999999,,1
4060.0000000000005,34.99470588235293,,1
4065.0,14.952941176470588,,1
4070.0,28.60970588235294,,1
4079.9999999998995,29.466176470588238,,1
4085.0,23.49735294117647,,1
4090.0,37.699999999999996,,1
4094.9999999999995,24.27794117647059,,1
4099.9999999999,33.59058823529412,,1
4105.0,38.41470588235295,,1
4110.0,29.42058823529411,,1
4115.0,24.852941176470583,,1
4119.9999999999,15.01,,1
4125.0,34.48235294117647,,1
4130.0,35.296470588235294,,1
4135.0,35.82647058823529,,1
4140.0,35.188235294117646,,1
4144.9999999999,35.86176470588235,,1
4150.0,36.45294117647059,,1
4155.0,15.010294117647058,,1
4160.0,33.48441176470588,,1
4164.9999999999,34.34411764705882,,1
4170.0,27.591470588235293,,1
4175.0,14.33205882352941,,1
4180.0,38.19529411764706,,1
4184.9999999999,35.74970588235294,,1
4190.0,37.4,,1
4195.0,15.073529411764707,,1
4200.0,40.50882352941177,,1
4204.9999999999,36.688235294117646,,1
4210.0,24.140882352941176,,1
4215.0,32.96647058823529,,1
4220.0,36.46735294117647,,1
4225.0,38.43529411764706,,1
4229.9999999999,23.242058823529412,,1
4235.0,15.102941176470589,,1
4245.0,26.061176470588233,,1
4249.9999999999,33.546470588235294,,1
4255.0,33.794117647058826,,1
4260.0,24.944117647058818,,1
4269.9999999999,37.805882352941175,,1
4275.0,37.1935294117647,,1
4280.0,16.398529411764706,,1
4295.0,35.86588235294118,,1
4300.0,34.49999999999999,,1
4305.0,36.942352941176466,,1
4310.0,37.743235294117646,,1
4314.9999999999,14.979411764705883,,1
4320.0,18.83235294117647,,1
4325.0,33.20058823529411,,1
4330.0,22.057941176470585,,1
4334.9999999999,38.03529411764706,,1
4340.0,15.352941176470589,,1
4345.0,30.21117647058823,,1
4350.0,33.35941176470588,,1
4354.9999999999,38.89411764705882,,1
4360.0,33.707058823529415,,1
4365.0,35.05117647058824,,1
4370.0,15.691764705882353,,1
4374.9999999999,32.815588235294115,,1
4380.0,32.64000000000001,,1
4385.0,15.354117647058823,,1
4390.0,15.474411764705883,,1
4395.0,33.69529411764705,,1
4399.9999999999,15.538235294117646,,1
4405.0,15.751176470588234,,1
4410.0,36.9114705882353,,1
4415.0,22.040882352941175,,1
4419.9999999999,36.81029411764706,,1
4425.0,25.695294117647062,,1
4430.0,36.34088235294118,,1
4435.0,14.950000000000001,,1
4439.9999999999,22.549411764705884,,1
4450.0,36.66470588235294,,1
4455.0,28.466470588235296,,1
4459.9999999999,15.105588235294116,,1
4465.0,24.653823529411763,,1
4470.0,32.47882352941176,,1
4475.0,36.47617647058824,,1
4480.0,15.383823529411764,,1
4484.9999999999,15.446764705882355,,1
4490.0,35.23382352941177,,1
4495.0,38.182352941176475,,1
4500.0,15.538235294117646,,1
4504.9999999999,37.7614705882353,,1
4510.0,19.41970588235294,,1
4515.0,39.22911764705883,,1
4520.0,15.84705882352941,,1
4524.9999999999,25.12970588235294,,1
4530.0,15.073529411764707,,1
4535.0,25.20735294117647,,1
4540.0,29.758823529411764,,1
4544.9999999999,25.425882352941173,,1
4555.0,15.537941176470587,,1
4560.0,22.842352941176472,,1
4565.0,37.76176470588235,,1
4569.9999999999,15.47205882352941,,1
4575.0,36.311764705882354,,1
4580.0,36.13058823529412,,1
4585.0,33.27852941176471,,1
4589.9999999999,36.70294117647058,,1
4595.0,14.91764705882353,,1
4600.0,23.93205882352941,,1
4605.0,16.243235294117646,,1
4609.9999999999,37.9264705882353,,1
4615.0,15.044117647058822,,1
4620.0,15.01470588235294,,1
4625.0,15.411764705882353,,1
4630.0,27.28647058823529,,1
4634.9999999999,15.596764705882352,,1
4640.0,34.08352941176471,,1
4645.0,27.07735294117647,,1
4650.0,15.687941176470588,,1
4654.9999999999,33.26529411764706,,1
4670.0,32.690294117647056,,1
4674.9999999999,36.44529411764706,,1
4680.0,37.53941176470588,,1
4685.0,36.574285714285715,,1
4690.0,33.20264705882352,,1
4694.9999999999,26.056176470588234,,1
4700.0,36.74411764705883,,1
4705.0,24.036176470588234,,1
4710.0,36.955882352941174,,1
4715.0,37.80117647058824,,1
4719.9999999999,20.865,,1
4735.0,25.002941176470586,,1
4739.9999999999,15.873529411764707,,1
4745.0,26.83294117647059,,1
4750.0,35.78558823529412,,1
4755.0,38.57647058823529,,1
4759.9999999999,15.53529411764706,,1
4765.0,36.42,,1
4770.0,33.73235294117647,,1
4775.0,37.30294117647058,,1
4779.9999999999,32.995,,1
4785.0,32.40294117647059,,1
4790.0,28.57147058823529,,1
4795.0,37.536470588235304,,1
4800.0,30.978823529411763,,1
4804.9999999999,15.59529411764706,,1
4810.0,37.48352941176471,,1
4815.0,25.44705882352941,,1
4820.0,21.264705882352942,,1
4824.9999999999,15.476470588235296,,1
4830.0,15.352941176470589,,1
4835.0,16.585588235294118,,1
4840.0,15.72205882352941,,1
4844.9999999999,33.676,,1
4850.0,15.65705882352941,,1
4855.0,16.983235294117645,,1
4860.0,15.411470588235295,,1
4864.9999999999,15.874705882352941,,1
4870.0,33.171470588235294,,1
4875.0,34.277352941176474,,1
4880.0,33.78823529411765,,1
4885.0,34.167352941176475,,1
4889.9999999999,34.04470588235295,,1
4895.0,32.84882352941177,,1
4900.0,15.041176470588235,,1
4905.0,37.544117647058826,,1
4909.9999999999,15.626470588235293,,1
4915.0,15.627941176470586,,1
4920.0,15.36257142857143,,1
4925.0,15.873235294117649,,1
4929.9999999999,22.35628571428571,,1
4935.0,34.706857142857146,,1
4940.0,15.274285714285712,,1
4945.0,24.177999999999997,,1
4949.9999999999,34.12114285714286,,1
4955.0,24.842857142857138,,1
4965.0,20.655428571428573,,1
4970.0,34.81764705882353,,1
4974.9999999999,34.308,,1
4980.0,36.33428571428572,,1
4990.0,34.57714285714287,,1
4994.9999999999,34.63142857142857,,1
5000.0,24.093235294117644,,1
