time,log_type,rnti,format,prb1,prb2,symb,cs,occ,sr,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb,csi1,n_id0,ack
2025-07-30 16:05:55.174201,PHY,0x4601,1,0,na,"[0,",0,0,,365.8,+11.4dB,16.5us,"[0,",1,381.18,normal,0,valid,-15.7dB,-16.1dB,na,na,,,,1
2025-07-30 16:05:55.174680,PHY,0x4601,1,0,na,"[0,",0,0,,367.9,+11.4dB,15.8us,"[0,",1,381.19,normal,0,valid,-15.8dB,-16.1dB,na,na,,,,1
2025-07-30 16:05:55.178322,PHY,0x4601,2,,na,"[0,",,,1,,+31.4dB,16.8us,"[0,",1,382.7,normal,0,valid,-12.0dB,-12.2dB,0.40us,-36.3Hz,"[6,",,1,11111
2025-07-30 16:05:55.178795,CSI,0x4601,2,,na,"[0,",,,,,+33.1dB,13.6us,"[0,",1,382.8,normal,0,valid,-13.1dB,-13.2dB,0.39us,+79.1Hz,"[6,",1111,1,1
2025-07-30 16:05:55.179738,PHY,0x4601,1,0,na,"[0,",0,0,,370.2,+11.4dB,15.3us,"[0,",1,382.9,normal,0,valid,-15.8dB,-16.1dB,na,na,,,,1
2025-07-30 16:05:55.184240,PHY,0x4601,1,0,na,"[0,",0,0,,366.2,+11.4dB,16.6us,"[0,",1,382.18,normal,0,valid,-15.7dB,-16.0dB,na,na,,,,1
2025-07-30 16:05:55.184721,PHY,0x4601,1,0,na,"[0,",0,0,,358.4,+11.3dB,16.0us,"[0,",1,382.19,normal,0,valid,-15.8dB,-16.1dB,na,na,,,,1
2025-07-30 16:05:55.189193,PHY,0x4601,1,0,na,"[0,",0,0,,371.7,+11.5dB,18.2us,"[0,",1,383.8,normal,0,valid,-15.8dB,-16.1dB,na,na,,,,1
2025-07-30 16:05:55.189661,PHY,0x4601,1,0,na,"[0,",0,0,,361.6,+11.3dB,14.0us,"[0,",1,383.9,normal,0,valid,-15.8dB,-16.1dB,na,na,,,,1
2025-07-30 16:05:55.194262,PHY,0x4601,1,0,na,"[0,",0,0,,363.1,+11.3dB,16.7us,"[0,",1,383.18,normal,0,valid,-15.8dB,-16.1dB,na,na,,,,1
2025-07-30 16:05:55.194732,PHY,0x4601,1,0,na,"[0,",0,0,,374.8,+11.5dB,14.6us,"[0,",1,383.19,normal,0,valid,-15.8dB,-16.1dB,na,na,,,,1
2025-07-30 16:05:55.198864,CSI,0x4601,2,,na,"[0,",,,,,+30.9dB,24.4us,"[0,",1,384.8,normal,0,valid,-13.1dB,-13.1dB,0.13us,-20.3Hz,"[6,",1111,1,1
2025-07-30 16:05:55.199707,PHY,0x4601,1,0,na,"[0,",0,0,,4209.1,+22.0dB,20.1us,"[0,",1,384.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.204189,PHY,0x4601,1,0,na,"[0,",0,0,,2912.8,+20.4dB,16.5us,"[0,",1,384.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.204769,PHY,0x4601,1,0,na,"[0,",0,0,,2801.4,+20.2dB,14.9us,"[0,",1,384.19,normal,0,valid,-15.8dB,-15.9dB,na,na,,,,1
2025-07-30 16:05:55.209257,PHY,0x4601,1,0,na,"[0,",0,0,,2752.7,+20.2dB,16.2us,"[0,",1,385.8,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.209724,PHY,0x4601,1,0,na,"[0,",0,0,,2908.4,+20.4dB,13.8us,"[0,",1,385.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.214219,PHY,0x4601,1,0,na,"[0,",0,0,,2584.2,+19.9dB,17.7us,"[0,",1,385.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.214696,PHY,0x4601,1,0,na,"[0,",0,0,,2488.3,+19.7dB,15.3us,"[0,",1,385.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.218831,CSI,0x4601,2,,na,"[0,",,,,,+32.3dB,16.6us,"[0,",1,386.8,normal,0,valid,-13.1dB,-13.1dB,0.12us,+22.9Hz,"[6,",1111,1,1
2025-07-30 16:05:55.219767,PHY,0x4601,1,0,na,"[0,",0,0,,2844.8,+20.3dB,22.6us,"[0,",1,386.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.224247,PHY,0x4601,1,0,na,"[0,",0,0,,2949.2,+20.4dB,17.6us,"[0,",1,386.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.224724,PHY,0x4601,1,0,na,"[0,",0,0,,2615.7,+19.9dB,14.9us,"[0,",1,386.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.229215,PHY,0x4601,1,0,na,"[0,",0,0,,2522.8,+19.8dB,23.4us,"[0,",1,387.8,normal,0,valid,-15.8dB,-15.9dB,na,na,,,,1
2025-07-30 16:05:55.229697,PHY,0x4601,1,0,na,"[0,",0,0,,2680.7,+20.0dB,18.9us,"[0,",1,387.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.234182,PHY,0x4601,1,0,na,"[0,",0,0,,2624.0,+19.9dB,16.9us,"[0,",1,387.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.234752,PHY,0x4601,1,0,na,"[0,",0,0,,2671.9,+20.0dB,15.2us,"[0,",1,387.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.238857,CSI,0x4601,2,,na,"[0,",,,,,+31.0dB,15.0us,"[0,",1,388.8,normal,0,valid,-13.0dB,-13.0dB,0.11us,+71.1Hz,"[6,",1111,1,1
2025-07-30 16:05:55.239716,PHY,0x4601,1,0,na,"[0,",0,0,,2544.8,+19.8dB,16.1us,"[0,",1,388.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.244208,PHY,0x4601,1,0,na,"[0,",0,0,,2490.4,+19.7dB,16.1us,"[0,",1,388.18,normal,0,valid,-15.8dB,-15.9dB,na,na,,,,1
2025-07-30 16:05:55.244678,PHY,0x4601,1,0,na,"[0,",0,0,,2795.4,+20.2dB,15.0us,"[0,",1,388.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.249171,PHY,0x4601,1,0,na,"[0,",0,0,,2458.7,+19.7dB,16.3us,"[0,",1,389.8,normal,0,valid,-15.8dB,-15.9dB,na,na,,,,1
2025-07-30 16:05:55.249744,PHY,0x4601,1,0,na,"[0,",0,0,,2689.3,+20.1dB,13.4us,"[0,",1,389.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.254254,PHY,0x4601,1,0,na,"[0,",0,0,,2594.3,+19.9dB,21.6us,"[0,",1,389.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.254718,PHY,0x4601,1,0,na,"[0,",0,0,,2705.1,+20.0dB,14.7us,"[0,",1,389.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.258844,CSI,0x4601,2,,na,"[0,",,,,,+30.4dB,13.6us,"[0,",1,390.8,normal,0,valid,-13.1dB,-13.1dB,0.13us,-18.6Hz,"[6,",1111,1,1
2025-07-30 16:05:55.259681,PHY,0x4601,1,0,na,"[0,",0,0,,4560.6,+22.3dB,15.7us,"[0,",1,390.9,normal,0,valid,-15.7dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.264267,PHY,0x4601,1,0,na,"[0,",0,0,,2560.3,+19.8dB,16.1us,"[0,",1,390.18,normal,0,valid,-15.8dB,-15.9dB,na,na,,,,1
2025-07-30 16:05:55.264739,PHY,0x4601,1,0,na,"[0,",0,0,,2503.1,+19.7dB,14.3us,"[0,",1,390.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.269234,PHY,0x4601,1,0,na,"[0,",0,0,,3003.0,+20.5dB,18.1us,"[0,",1,391.8,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.269708,PHY,0x4601,1,0,na,"[0,",0,0,,2795.5,+20.2dB,18.7us,"[0,",1,391.9,normal,0,valid,-15.8dB,-15.9dB,na,na,,,,1
2025-07-30 16:05:55.274191,PHY,0x4601,1,0,na,"[0,",0,0,,2474.8,+19.7dB,16.6us,"[0,",1,391.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.274673,PHY,0x4601,1,0,na,"[0,",0,0,,2417.6,+19.6dB,16.6us,"[0,",1,391.19,normal,0,valid,-15.8dB,-15.9dB,na,na,,,,1
2025-07-30 16:05:55.278804,CSI,0x4601,2,,na,"[0,",,,,,+29.6dB,22.6us,"[0,",1,392.8,normal,0,valid,-13.0dB,-13.0dB,0.13us,-54.7Hz,"[6,",1111,1,1
2025-07-30 16:05:55.279738,PHY,0x4601,1,0,na,"[0,",0,0,,2783.2,+20.1dB,16.6us,"[0,",1,392.9,normal,0,valid,-15.8dB,-15.9dB,na,na,,,,1
2025-07-30 16:05:55.284227,PHY,0x4601,1,0,na,"[0,",0,0,,2709.7,+20.1dB,19.8us,"[0,",1,392.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.284698,PHY,0x4601,1,0,na,"[0,",0,0,,2663.9,+20.0dB,14.9us,"[0,",1,392.19,normal,0,valid,-15.7dB,-15.7dB,na,na,,,,1
2025-07-30 16:05:55.289190,PHY,0x4601,1,0,na,"[0,",0,0,,2621.8,+19.9dB,16.3us,"[0,",1,393.8,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.289768,PHY,0x4601,1,0,na,"[0,",0,0,,2389.3,+19.5dB,16.8us,"[0,",1,393.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.294256,PHY,0x4601,1,0,na,"[0,",0,0,,3151.4,+20.7dB,16.2us,"[0,",1,393.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.294726,PHY,0x4601,1,0,na,"[0,",0,0,,2822.9,+20.2dB,14.4us,"[0,",1,393.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.298853,CSI,0x4601,2,,na,"[0,",,,,,+29.7dB,26.3us,"[0,",1,394.8,normal,0,valid,-13.0dB,-13.1dB,0.15us,-66.7Hz,"[6,",1111,1,1
2025-07-30 16:05:55.299697,PHY,0x4601,1,0,na,"[0,",0,0,,3807.3,+21.5dB,22.1us,"[0,",1,394.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.304177,PHY,0x4601,1,0,na,"[0,",0,0,,2748.4,+20.1dB,15.7us,"[0,",1,394.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.304759,PHY,0x4601,1,0,na,"[0,",0,0,,2648.9,+20.0dB,14.1us,"[0,",1,394.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.309300,PHY,0x4601,1,0,na,"[0,",0,0,,2562.6,+19.8dB,36.4us,"[0,",1,395.8,normal,0,valid,-15.7dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.309755,PHY,0x4601,1,0,na,"[0,",0,0,,2666.8,+20.0dB,19.0us,"[0,",1,395.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.314212,PHY,0x4601,1,0,na,"[0,",0,0,,3189.0,+20.8dB,16.3us,"[0,",1,395.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.314685,PHY,0x4601,1,0,na,"[0,",0,0,,2471.0,+19.7dB,15.7us,"[0,",1,395.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.318821,CSI,0x4601,2,,na,"[0,",,,,,+29.3dB,16.7us,"[0,",1,396.8,normal,0,valid,-13.1dB,-13.1dB,0.15us,-14.7Hz,"[6,",1111,1,1
2025-07-30 16:05:55.319758,PHY,0x4601,1,0,na,"[0,",0,0,,4161.4,+21.9dB,20.9us,"[0,",1,396.9,normal,0,valid,-15.7dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.324256,PHY,0x4601,1,0,na,"[0,",0,0,,2926.1,+20.4dB,20.9us,"[0,",1,396.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.324724,PHY,0x4601,1,0,na,"[0,",0,0,,2729.3,+20.1dB,16.3us,"[0,",1,396.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.329209,PHY,0x4601,1,0,na,"[0,",0,0,,2923.7,+20.4dB,16.0us,"[0,",1,397.8,normal,0,valid,-15.7dB,-15.7dB,na,na,,,,1
2025-07-30 16:05:55.329676,PHY,0x4601,1,0,na,"[0,",0,0,,2508.5,+19.8dB,15.6us,"[0,",1,397.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.334167,PHY,0x4601,1,0,na,"[0,",0,0,,2592.8,+19.9dB,16.2us,"[0,",1,397.18,normal,0,valid,-15.7dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.334751,PHY,0x4601,1,0,na,"[0,",0,0,,2879.7,+20.4dB,15.6us,"[0,",1,397.19,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.338895,CSI,0x4601,2,,na,"[0,",,,,,+29.2dB,13.3us,"[0,",1,398.8,normal,0,valid,-13.0dB,-13.0dB,0.13us,+67.7Hz,"[6,",1111,1,1
2025-07-30 16:05:55.339752,PHY,0x4601,1,0,na,"[0,",0,0,,2716.1,+20.1dB,17.4us,"[0,",1,398.9,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.344232,PHY,0x4601,1,0,na,"[0,",0,0,,2684.0,+20.0dB,24.4us,"[0,",1,398.18,normal,0,valid,-15.8dB,-15.8dB,na,na,,,,1
2025-07-30 16:05:55.344682,PHY,0x4601,1,0,na,"[0,",0,0,,1443.9,+17.3dB,15.1us,"[0,",1,398.19,normal,0,valid,-15.4dB,-15.5dB,na,na,,,,1
2025-07-30 16:05:55.349282,PHY,0x4601,1,0,na,"[0,",0,0,,2542.1,+19.8dB,32.9us,"[0,",1,399.8,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.349741,PHY,0x4601,1,0,na,"[0,",0,0,,2482.1,+19.7dB,16.3us,"[0,",1,399.9,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.354263,PHY,0x4601,1,0,na,"[0,",0,0,,2773.5,+20.2dB,17.7us,"[0,",1,399.18,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.354747,PHY,0x4601,1,0,na,"[0,",0,0,,2585.8,+19.9dB,16.3us,"[0,",1,399.19,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.358843,CSI,0x4601,2,,na,"[0,",,,,,+28.7dB,28.8us,"[0,",1,400.8,normal,0,valid,-12.0dB,-12.0dB,0.15us,-98.4Hz,"[6,",1111,1,1
2025-07-30 16:05:55.359668,PHY,0x4601,1,0,na,"[0,",0,0,,2774.1,+20.1dB,16.3us,"[0,",1,400.9,normal,0,valid,-14.9dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.364286,PHY,0x4601,1,0,na,"[0,",0,0,,2666.4,+20.0dB,23.2us,"[0,",1,400.18,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.364764,PHY,0x4601,1,0,na,"[0,",0,0,,2568.3,+19.8dB,16.5us,"[0,",1,400.19,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.369250,PHY,0x4601,1,0,na,"[0,",0,0,,2579.0,+19.9dB,17.8us,"[0,",1,401.8,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.369725,PHY,0x4601,1,0,na,"[0,",0,0,,2677.8,+20.0dB,14.9us,"[0,",1,401.9,normal,0,valid,-15.0dB,-15.1dB,na,na,,,,1
2025-07-30 16:05:55.374210,PHY,0x4601,1,0,na,"[0,",0,0,,2788.2,+20.2dB,19.1us,"[0,",1,401.18,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.374810,PHY,0x4601,1,0,na,"[0,",0,0,,2598.6,+19.9dB,27.4us,"[0,",1,401.19,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.378805,CSI,0x4601,2,,na,"[0,",,,,,+33.3dB,17.6us,"[0,",1,402.8,normal,0,valid,-12.0dB,-12.0dB,0.13us,+27.0Hz,"[6,",1111,1,1
2025-07-30 16:05:55.379756,PHY,0x4601,1,0,na,"[0,",0,0,,2541.3,+19.8dB,16.0us,"[0,",1,402.9,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.384226,PHY,0x4601,1,0,na,"[0,",0,0,,2608.9,+19.9dB,16.3us,"[0,",1,402.18,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.384709,PHY,0x4601,1,0,na,"[0,",0,0,,2454.0,+19.6dB,16.4us,"[0,",1,402.19,normal,0,valid,-15.0dB,-15.0dB,na,na,,,,1
2025-07-30 16:05:55.389218,PHY,0x4601,1,0,na,"[0,",0,0,,2646.7,+19.9dB,21.2us,"[0,",1,403.8,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.389790,PHY,0x4601,1,0,na,"[0,",0,0,,2440.5,+19.6dB,14.4us,"[0,",1,403.9,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.394284,PHY,0x4601,1,0,na,"[0,",0,0,,2575.3,+19.9dB,16.2us,"[0,",1,403.18,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.394770,PHY,0x4601,1,0,na,"[0,",0,0,,2642.8,+19.9dB,23.5us,"[0,",1,403.19,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.398845,CSI,0x4601,2,,na,"[0,",,,,,+31.2dB,13.8us,"[0,",1,404.8,normal,0,valid,-11.8dB,-11.8dB,0.14us,-88.2Hz,"[6,",1111,1,1
2025-07-30 16:05:55.399740,PHY,0x4601,1,0,na,"[0,",0,0,,2474.3,+19.7dB,20.6us,"[0,",1,404.9,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.404180,PHY,0x4601,1,0,na,"[0,",0,0,,2471.3,+19.7dB,16.2us,"[0,",1,404.18,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.404802,PHY,0x4601,1,0,na,"[0,",0,0,,2530.4,+19.8dB,17.6us,"[0,",1,404.19,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.409242,PHY,0x4601,1,0,na,"[0,",0,0,,2508.8,+19.7dB,17.2us,"[0,",1,405.8,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.409725,PHY,0x4601,1,0,na,"[0,",0,0,,2622.1,+19.9dB,20.7us,"[0,",1,405.9,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.414231,PHY,0x4601,1,0,na,"[0,",0,0,,2731.5,+20.1dB,17.2us,"[0,",1,405.18,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.414713,PHY,0x4601,1,0,na,"[0,",0,0,,2377.3,+19.5dB,15.8us,"[0,",1,405.19,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.418812,CSI,0x4601,2,,na,"[0,",,,,,+31.5dB,17.1us,"[0,",1,406.8,normal,0,valid,-11.8dB,-11.8dB,0.14us,-48.3Hz,"[6,",1111,1,1
2025-07-30 16:05:55.419749,PHY,0x4601,1,0,na,"[0,",0,0,,3547.2,+21.2dB,16.5us,"[0,",1,406.9,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.424239,PHY,0x4601,1,0,na,"[0,",0,0,,2792.4,+20.2dB,18.2us,"[0,",1,406.18,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.424709,PHY,0x4601,1,0,na,"[0,",0,0,,2582.1,+19.9dB,15.5us,"[0,",1,406.19,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.429199,PHY,0x4601,1,0,na,"[0,",0,0,,2489.8,+19.7dB,18.1us,"[0,",1,407.8,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.429670,PHY,0x4601,1,0,na,"[0,",0,0,,2627.1,+19.9dB,14.8us,"[0,",1,407.9,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.434261,PHY,0x4601,1,0,na,"[0,",0,0,,2830.8,+20.3dB,16.3us,"[0,",1,407.18,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.434738,PHY,0x4601,1,0,na,"[0,",0,0,,2765.4,+20.1dB,14.7us,"[0,",1,407.19,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.438846,CSI,0x4601,2,,na,"[0,",,,,,+34.7dB,13.1us,"[0,",1,408.8,normal,0,valid,-11.7dB,-11.7dB,0.15us,+46.5Hz,"[6,",1111,1,1
2025-07-30 16:05:55.439711,PHY,0x4601,1,0,na,"[0,",0,0,,3931.2,+21.7dB,16.1us,"[0,",1,408.9,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.444191,PHY,0x4601,1,0,na,"[0,",0,0,,2583.2,+19.8dB,16.2us,"[0,",1,408.18,normal,0,valid,-14.8dB,-14.9dB,na,na,,,,1
2025-07-30 16:05:55.444671,PHY,0x4601,1,0,na,"[0,",0,0,,2562.9,+19.8dB,15.3us,"[0,",1,408.19,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.449260,PHY,0x4601,1,0,na,"[0,",0,0,,2633.8,+19.9dB,18.6us,"[0,",1,409.8,normal,0,valid,-14.7dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.449733,PHY,0x4601,1,0,na,"[0,",0,0,,2501.4,+19.7dB,15.8us,"[0,",1,409.9,normal,0,valid,-14.8dB,-14.9dB,na,na,,,,1
2025-07-30 16:05:55.454245,PHY,0x4601,1,0,na,"[0,",0,0,,2615.7,+19.9dB,19.9us,"[0,",1,409.18,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.454715,PHY,0x4601,1,0,na,"[0,",0,0,,2481.6,+19.7dB,19.5us,"[0,",1,409.19,normal,0,valid,-14.8dB,-14.9dB,na,na,,,,1
2025-07-30 16:05:55.458823,CSI,0x4601,2,,na,"[0,",,,,,+29.7dB,15.7us,"[0,",1,410.8,normal,0,valid,-11.8dB,-11.8dB,0.15us,-9.6Hz,"[6,",1111,1,1
2025-07-30 16:05:55.459759,PHY,0x4601,1,0,na,"[0,",0,0,,3730.4,+21.4dB,15.6us,"[0,",1,410.9,normal,0,valid,-14.7dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.464256,PHY,0x4601,1,0,na,"[0,",0,0,,2528.5,+19.8dB,15.7us,"[0,",1,410.18,normal,0,valid,-14.7dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.464727,PHY,0x4601,1,0,na,"[0,",0,0,,2496.0,+19.7dB,14.6us,"[0,",1,410.19,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.469214,PHY,0x4601,1,0,na,"[0,",0,0,,2809.5,+20.2dB,16.3us,"[0,",1,411.8,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.469685,PHY,0x4601,1,0,na,"[0,",0,0,,2417.1,+19.6dB,13.4us,"[0,",1,411.9,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.474182,PHY,0x4601,1,0,na,"[0,",0,0,,2226.8,+19.2dB,16.5us,"[0,",1,411.18,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.474759,PHY,0x4601,1,0,na,"[0,",0,0,,2638.5,+20.0dB,15.9us,"[0,",1,411.19,normal,0,valid,-14.7dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.478791,CSI,0x4601,2,,na,"[0,",,,,,+33.1dB,14.5us,"[0,",1,412.8,normal,0,valid,-11.8dB,-11.8dB,0.13us,+12.8Hz,"[6,",1111,1,1
2025-07-30 16:05:55.479725,PHY,0x4601,1,0,na,"[0,",0,0,,3629.2,+21.3dB,18.7us,"[0,",1,412.9,normal,0,valid,-14.7dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.484213,PHY,0x4601,1,0,na,"[0,",0,0,,2594.9,+19.9dB,15.3us,"[0,",1,412.18,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.484690,PHY,0x4601,1,0,na,"[0,",0,0,,2625.0,+19.9dB,14.5us,"[0,",1,412.19,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.489177,PHY,0x4601,1,0,na,"[0,",0,0,,2702.4,+20.1dB,16.9us,"[0,",1,413.8,normal,0,valid,-14.7dB,-14.7dB,na,na,,,,1
2025-07-30 16:05:55.489756,PHY,0x4601,1,0,na,"[0,",0,0,,2552.6,+19.8dB,18.7us,"[0,",1,413.9,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.494250,PHY,0x4601,1,0,na,"[0,",0,0,,2393.4,+19.6dB,20.2us,"[0,",1,413.18,normal,0,valid,-14.7dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.494725,PHY,0x4601,1,0,na,"[0,",0,0,,2603.6,+19.9dB,23.1us,"[0,",1,413.19,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.498850,CSI,0x4601,2,,na,"[0,",,,,,+33.4dB,14.0us,"[0,",1,414.8,normal,0,valid,-11.8dB,-11.8dB,0.14us,-13.3Hz,"[6,",1111,1,1
2025-07-30 16:05:55.499677,PHY,0x4601,1,0,na,"[0,",0,0,,4233.6,+22.0dB,15.8us,"[0,",1,414.9,normal,0,valid,-14.7dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.504169,PHY,0x4601,1,0,na,"[0,",0,0,,2753.9,+20.2dB,19.7us,"[0,",1,414.18,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.504745,PHY,0x4601,1,0,na,"[0,",0,0,,2683.7,+20.0dB,15.1us,"[0,",1,414.19,normal,0,valid,-14.8dB,-14.9dB,na,na,,,,1
2025-07-30 16:05:55.509256,PHY,0x4601,1,0,na,"[0,",0,0,,2720.6,+20.1dB,18.5us,"[0,",1,415.8,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
2025-07-30 16:05:55.509709,PHY,0x4601,1,0,na,"[0,",0,0,,2518.5,+19.8dB,14.8us,"[0,",1,415.9,normal,0,valid,-14.8dB,-14.8dB,na,na,,,,1
