# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=100,gain=60,cFreq=3410100000.0,PW=0.0001,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,events,slot,type,rnti,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_events,ue_slot,ue_type,ue_rnti,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-06 17:08:57.932811,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,34usec,705.16,,,,,14Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,4,1.0,7,14Mbps,1255,145,10%,1.93M,69173,,29.6,-9.7,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.88900024,152ns,n/a,-7,4.48ms,4.5ms,4.18ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.0,,,,,
2025-06-06 17:08:58.932925,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,39usec,797.11,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1261,139,9%,1.97M,69163,,29.8,-9.4,1,27,353kbps,52,0,0%,364,74,50,0,0,0,0,0,-0.88900024,160ns,n/a,-6,4.46ms,4.5ms,4.28ms,4.01ms,4.5ms,4ms,1,4602,-120.0,-14.0,3.5,,,,,
2025-06-06 17:08:59.932910,51,1400,600,0,0,49,0,1,0.102,0,0,1,13usec,42usec,866.10,,,,,16Mbps,413kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,16Mbps,1263,137,9%,1.93M,69174,,28.9,-11.4,1,27,414kbps,61,0,0%,427,0,48,0,0,0,0,0,-0.88900024,165ns,n/a,-6,4.49ms,4.5ms,4.27ms,4.03ms,4.5ms,4ms,1,4602,-120.0,-14.0,4.0,,,,,
2025-06-06 17:09:00.933024,51,1400,600,0,0,49,0,1,0.09,0,0,1,13usec,36usec,994.15,,,,,15Mbps,366kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1249,151,10%,1.98M,69136,,29.4,-10.6,1,27,366kbps,54,0,0%,378,0,50,0,0,0,0,0,-0.88900024,174ns,n/a,-6,4.48ms,4.5ms,4.23ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.5,3.5,,,,,
2025-06-06 17:09:01.932892,51,1400,600,0,0,49,0,1,0.095,0,0,1,13usec,46usec,109.3,,,,,15Mbps,386kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1248,152,10%,2.02M,69146,0.09455246,29.1,-11.0,1,27,387kbps,57,0,0%,399,0,49,0,0,0,0,0,-0.88900024,179ns,n/a,-6,4.49ms,4.5ms,4.3ms,4.07ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:09:02.933006,51,1400,600,0,0,49,0,1,0.0917,0,0,1,13usec,41usec,175.6,,,,,14Mbps,373kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,6,14Mbps,1364,36,2%,1.92M,69125,0.9895391,29.6,-10.0,1,27,373kbps,55,0,0%,385,0,50,0,0,0,0,0,-0.88900024,200ns,n/a,-8,4.45ms,4.5ms,4.31ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-14.5,3.0,,,,,
2025-06-06 17:09:03.933027,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,35usec,234.12,,,,,14Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,4,1.0,7,14Mbps,1259,141,10%,2.02M,69133,,29.8,-9.6,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.88900024,156ns,n/a,-7,4.46ms,4.5ms,4.23ms,4.01ms,4.5ms,4ms,1,4602,-122.0,-14.0,2.5,,,,,
2025-06-06 17:09:04.933117,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,35usec,327.3,,,,,8.2Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,3,1.0,4,8.2Mbps,1287,113,8%,1.97M,69136,,30.1,-8.6,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.88900024,143ns,n/a,-11,4.43ms,4.5ms,4.28ms,4.03ms,4.5ms,4ms,1,4602,-123.0,-14.5,0.5,,,,,
2025-06-06 17:09:05.933261,51,1400,600,0,0,49,0,1,0.0817,0,0,1,12usec,36usec,450.2,,,,,8.9Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,4,8.9Mbps,1291,109,7%,1.96M,69146,1.1485648,29.9,-8.9,1,27,332kbps,49,0,0%,343,0,49,0,0,0,0,0,-0.88900024,151ns,n/a,-7,4.47ms,4.5ms,4.29ms,4.03ms,4.5ms,4ms,1,4602,-124.0,-14.5,0.5,,,,,
2025-06-06 17:09:06.933215,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,38usec,540.16,,,,,9.1Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,3,1.0,5,9.1Mbps,1250,150,10%,2.07M,69136,0.9195661,29.9,-9.0,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,-0.88900024,156ns,n/a,-11,4.46ms,4.5ms,4.28ms,4.04ms,4.5ms,4ms,1,4602,-123.0,-14.5,0.0,,,,,
2025-06-06 17:09:07.933257,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,38usec,643.15,,,,,8.9Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,3,1.0,4,8.9Mbps,1280,120,8%,2.05M,69184,0.9905658,30.0,-8.7,1,27,346kbps,51,0,0%,357,0,49,0,0,0,0,0,-0.88900024,164ns,n/a,-11,4.47ms,4.5ms,4.21ms,4.01ms,4.5ms,4ms,1,4602,-124.0,-14.0,0.5,,,,,
2025-06-06 17:09:08.933252,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,33usec,738.6,,,,,9.6Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,4,9.6Mbps,1272,128,9%,1.96M,69174,0.98058736,30.0,-8.9,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.88900024,172ns,n/a,-11,4.48ms,4.5ms,4.31ms,4.04ms,4.5ms,4ms,1,4602,-123.0,-14.0,0.5,,,,,
2025-06-06 17:09:09.933323,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,37usec,895.3,,,,,9.6Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,3,1.0,5,9.6Mbps,1287,113,8%,1.99M,69174,,30.1,-8.7,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.88900024,178ns,n/a,-10,4.49ms,4.5ms,4.27ms,4.02ms,4.5ms,4ms,1,4602,-123.0,-14.0,1.0,,,,,
2025-06-06 17:09:10.933407,51,1400,600,0,0,49,0,1,0.08,0,0,1,13usec,41usec,935.13,,,,,11Mbps,325kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,5,11Mbps,1243,157,11%,2.06M,69164,0.84962296,30.0,-8.7,1,27,326kbps,48,0,0%,336,0,48,0,0,0,0,0,-0.88900024,184ns,n/a,-10,4.49ms,4.5ms,4.27ms,4.02ms,4.5ms,4ms,1,4602,-123.0,-14.0,1.0,,,,,
2025-06-06 17:09:11.933420,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,43usec,76.10,,,,,9.6Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,3,1.0,5,9.6Mbps,1306,94,6%,1.96M,69174,1.1796336,29.7,-9.4,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.88900024,191ns,n/a,-8,4.48ms,4.5ms,4.26ms,4.03ms,4.5ms,4ms,1,4602,-122.0,-15.0,2.0,,,,,
2025-06-06 17:09:12.933492,51,1397,597,0,9,47,0,0.971,0.0804,0,0,1,15usec,64usec,176.0,,,,,11Mbps,325kbps,4.5ms,4.5ms,6.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,6.5ms,1,4,1.0,6,11Mbps,1201,152,11%,1.96M,66901,,29.7,-9.7,1,27,326kbps,48,0,0%,336,0,48,1,2,1,0,0,-0.88900024,155ns,n/a,-9,4.49ms,4.5ms,4.38ms,4.03ms,4.5ms,3.99ms,1,4602,-122.0,-14.5,1.0,,,,,
2025-06-06 17:09:13.933835,51,1400,600,0,0,48,0,0.986,0.0833,0,0,1,15usec,67usec,257.17,,,,,9.1Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,4,9.1Mbps,1263,121,8%,2.07M,68154,1.015643,29.9,-9.1,1,27,339kbps,50,1,1%,350,0,50,1,1,0,0,0,-0.88900024,146ns,n/a,-9,4.49ms,4.5ms,4.15ms,4.07ms,4.5ms,4ms,1,4602,-123.0,-14.0,1.5,,,,,
2025-06-06 17:09:14.933611,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,60usec,370.10,,,,,10.0Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,5,10.0Mbps,1278,122,8%,2.06M,69097,1.0726644,29.9,-9.0,1,27,346kbps,51,0,0%,357,0,50,2,0,0,0,0,-0.88900024,151ns,n/a,-10,4.49ms,4.5ms,4.34ms,4.02ms,4.5ms,4ms,1,4602,-123.0,-14.0,1.5,,,,,
2025-06-06 17:09:15.933705,51,1398,597,0,9,47,0,0.966,0.0838,0,0,1,14usec,46usec,475.16,,,,,9.5Mbps,339kbps,4.5ms,4.5ms,5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,5ms,1,3,1.0,5,9.5Mbps,1167,183,13%,1.97M,66617,0.530681,29.9,-9.2,1,27,339kbps,50,1,1%,350,0,49,2,1,0,0,0,-0.88900024,156ns,n/a,-9,4.5ms,4.5ms,4.26ms,4.04ms,4.5ms,3.99ms,1,4602,-123.0,-14.0,1.0,,,,,
2025-06-06 17:09:16.933646,51,1400,600,0,0,49,0,1,0.09,0,0,1,14usec,47usec,509.14,,,,,12Mbps,366kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,4,1.0,6,12Mbps,1318,82,5%,1.96M,69133,0.97868174,28.7,-12.0,1,27,366kbps,54,0,0%,378,0,48,0,0,0,0,0,-0.88900024,164ns,n/a,-7,4.47ms,4.5ms,4.37ms,4.04ms,4.5ms,4ms,1,4602,-121.0,-13.5,3.5,,,,,
2025-06-06 17:09:17.933802,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,47usec,680.11,,,,,12Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,12Mbps,1226,174,12%,1.97M,69125,0.52068144,29.2,-11.0,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.88900024,171ns,n/a,-9,4.48ms,4.5ms,4.33ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,2.5,,,,,
2025-06-06 17:09:18.933643,51,1400,600,0,0,49,0,1,0.085,0,0,1,14usec,46usec,749.6,,,,,9.2Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,4,9.2Mbps,1320,80,5%,2.06M,69184,0.987681,29.9,-9.1,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.88900024,180ns,n/a,-10,4.49ms,4.5ms,4.32ms,4.05ms,4.5ms,4ms,1,4602,-123.0,-14.5,0.5,,,,,
2025-06-06 17:09:19.933823,51,1400,600,0,0,49,0,1,0.0833,0,0,1,14usec,40usec,807.3,,,,,10Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,5,10Mbps,1276,124,8%,2.01M,69143,1.0067308,29.8,-9.0,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.88900024,186ns,n/a,-10,4.48ms,4.5ms,4.3ms,4.02ms,4.5ms,4ms,1,4602,-123.0,-14.5,0.5,,,,,
2025-06-06 17:09:20.933706,51,1400,600,0,0,49,0,1,0.0817,0,0,1,12usec,37usec,955.1,,,,,11Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,5,11Mbps,1226,174,12%,2.05M,69143,0.5457448,29.4,-10.5,1,27,332kbps,49,0,0%,343,0,49,0,0,0,0,0,-0.88900024,193ns,n/a,-8,4.45ms,4.5ms,4.27ms,4.04ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.5,,,,,
2025-06-06 17:09:21.933826,51,1400,600,0,0,49,0,1,0.0817,0,0,1,14usec,51usec,8.5,,,,,9.4Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,4,9.4Mbps,1287,113,8%,1.98M,69153,0.6877527,29.3,-10.8,1,27,332kbps,49,0,0%,343,0,48,0,0,0,0,0,-0.88900024,151ns,n/a,-9,4.49ms,4.5ms,4.39ms,4.05ms,4.5ms,4ms,1,4602,-123.0,-14.5,1.5,,,,,
2025-06-06 17:09:22.933952,51,1400,600,0,0,49,0,1,0.08,0,0,1,15usec,131usec,137.10,,,,,11Mbps,305kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,5,11Mbps,1279,121,8%,1.98M,69174,,26.5,-13.7,1,27,305kbps,45,3,6%,336,0,46,7,0,0,3,0,-1.0870003,137ns,n/a,-8,4.5ms,4.5ms,4.35ms,4.04ms,4.5ms,4ms,1,4602,-122.0,-14.5,1.5,,,,,
2025-06-06 17:09:23.933984,51,1400,600,0,0,49,0,1,0.0833,0,0,1,15usec,72usec,219.3,,,,,11Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,5,11Mbps,1295,105,7%,1.96M,69163,0.9627553,28.7,-12.0,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,-1.1860002,152ns,n/a,-8,4.49ms,4.5ms,4.38ms,4.06ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.0,,,,,
2025-06-06 17:09:24.934013,51,1400,600,0,0,49,0,1,0.0817,0,0,1,14usec,49usec,351.6,,,,,12Mbps,325kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,12Mbps,1270,130,9%,1.93M,69154,,27.7,-12.8,1,27,326kbps,48,1,2%,343,0,48,1,0,0,1,0,-1.2850002,162ns,n/a,-8,4.5ms,4.5ms,4.35ms,4.07ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.5,,,,,
2025-06-06 17:09:25.934058,51,1400,600,0,0,49,0,1,0.08,0,0,1,15usec,53usec,390.10,,,,,12Mbps,325kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,12Mbps,1304,96,6%,1.98M,69133,1.2167438,29.2,-11.0,1,27,326kbps,48,0,0%,336,0,48,0,0,0,0,0,-1.2850002,166ns,n/a,-9,4.5ms,4.5ms,4.42ms,4.09ms,4.5ms,4ms,1,4602,-122.0,-14.0,2.0,,,,,
2025-06-06 17:09:26.934114,51,1400,600,0,0,49,0,1,0.0817,0,0,1,16usec,55usec,513.3,,,,,8.9Mbps,332kbps,4.5ms,4.5ms,5.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,5.5ms,1,3,1.0,4,8.9Mbps,1248,152,10%,1.98M,69163,0.9997436,29.7,-9.8,1,27,332kbps,49,0,0%,343,0,49,2,2,1,0,0,-1.2850002,172ns,n/a,-10,4.5ms,4.5ms,4.39ms,4.05ms,4.5ms,4ms,1,4602,-123.0,-14.5,1.0,,,,,
2025-06-06 17:09:27.934248,51,1400,600,0,0,49,0,1,0.0833,0,0,1,17usec,68usec,647.11,,,,,9.7Mbps,325kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,5,9.7Mbps,1242,158,11%,2.01M,69115,0.69675493,27.7,-11.6,1,27,326kbps,48,2,4%,350,0,48,2,1,0,1,0,-1.4830002,183ns,n/a,-9,4.5ms,4.5ms,4.39ms,4.07ms,4.5ms,4ms,1,4602,-123.0,-14.5,1.5,,,,,
2025-06-06 17:09:28.934320,51,1359,579,0,32,40,0,0.82,0.0864,0,0,1,22usec,172usec,707.2,,,,,4.7Mbps,223kbps,19.5ms,4.5ms,8.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4602,-122.0,-14.5,1.5,,,,,
2025-06-06 17:09:29.934298,51,1400,600,0,0,49,0,1,0.0833,0,0,1,20usec,160usec,780.6,,,,,7.1Mbps,332kbps,4.5ms,5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,3,7.1Mbps,1335,65,4%,2.05M,69184,0.6977387,28.2,-11.6,1,27,332kbps,49,1,2%,350,0,49,6,6,2,1,0,-2.964,201ns,n/a,-8,4.51ms,5ms,4.44ms,4.12ms,4.5ms,4ms,1,4602,-122.0,-14.5,1.5,,,,,
2025-06-06 17:09:30.934411,51,1399,599,0,2,49,0,1,0.0835,0,0,1,15usec,54usec,931.0,,,,,12Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,12Mbps,1274,125,8%,2.02M,69074,0.7387493,29.5,-10.4,1,27,339kbps,50,0,0%,350,0,48,2,1,0,0,0,-2.964,142ns,n/a,-7,4.49ms,4.5ms,4.43ms,4.06ms,4.5ms,3.98ms,1,4602,-121.0,-14.5,3.5,,,,,
2025-06-06 17:09:31.934369,51,1400,600,0,0,49,0,1,0.095,0,0,1,13usec,48usec,978.11,,,,,13Mbps,386kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,4,1.0,6,13Mbps,1298,102,7%,1.95M,69115,0.9737434,29.5,-10.5,1,27,387kbps,57,0,0%,399,0,49,0,0,0,0,0,-2.964,145ns,n/a,-8,4.48ms,4.5ms,4.33ms,4.03ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.0,,,,,
2025-06-06 17:09:32.934402,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,41usec,96.14,,,,,13Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,4,1.0,6,13Mbps,1274,126,9%,2.02M,69154,,29.4,-10.4,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,-2.964,153ns,n/a,-8,4.49ms,4.5ms,4.36ms,4.04ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.0,,,,,
