run,timestamp,slot,ack_0,ack_2,total_acks
run306,20260123_190431,7,2,0,2
run306,20260123_190431,8,0,0,0
run306,20260123_190431,9,0,1,1
run306,20260123_190431,10,2,0,2
run306,20260123_190431,11,1,1,2
run306,20260123_190431,12,1,0,1
run306,20260123_190431,13,0,0,0
run306,20260123_190431,14,3,0,3
run306,20260123_190431,15,1,0,1
run306,20260123_190431,16,3,1,4
run306,20260123_190431,17,0,0,0
run306,20260123_190431,18,0,0,0
run306,20260123_190431,19,0,0,0
run307,20260123_190519,0,0,1,1
run307,20260123_190519,1,1,1,2
run307,20260123_190519,2,2,1,3
run307,20260123_190519,3,0,0,0
run307,20260123_190519,4,2,0,2
run307,20260123_190519,5,0,0,0
run307,20260123_190519,6,3,0,3
run307,20260123_190519,7,3,0,3
run307,20260123_190519,8,0,0,0
run307,20260123_190519,9,0,0,0
run307,20260123_190519,10,1,0,1
run307,20260123_190519,11,2,0,2
run307,20260123_190519,12,1997,0,1997
run307,20260123_190519,13,1,0,1
run307,20260123_190519,14,1,0,1
run307,20260123_190519,15,1,0,1
run307,20260123_190519,16,1,0,1
run307,20260123_190519,17,0,1,1
run307,20260123_190519,18,0,0,0
run307,20260123_190519,19,0,0,0
run308,20260123_190609,0,1,1,2
run308,20260123_190609,1,3,1,4
run308,20260123_190609,2,797,1,798
run308,20260123_190609,3,0,1,1
run308,20260123_190609,4,1201,0,1201
run308,20260123_190609,5,1,0,1
run308,20260123_190609,6,2,0,2
run308,20260123_190609,7,1,0,1
run308,20260123_190609,8,0,0,0
run308,20260123_190609,9,0,0,0
run308,20260123_190609,10,2,0,2
run308,20260123_190609,11,0,0,0
run308,20260123_190609,12,1,0,1
run308,20260123_190609,13,1,0,1
run308,20260123_190609,14,0,0,0
run308,20260123_190609,15,1,0,1
run308,20260123_190609,16,1,1,2
run308,20260123_190609,17,0,1,1
run308,20260123_190609,18,0,0,0
run308,20260123_190609,19,0,0,0
run309,20260123_190657,0,2,0,2
run309,20260123_190657,1,3,0,3
run309,20260123_190657,2,0,0,0
run309,20260123_190657,3,2,0,2
run309,20260123_190657,4,0,0,0
run309,20260123_190657,5,1,0,1
run309,20260123_190657,6,1,0,1
run309,20260123_190657,7,1,0,1
run309,20260123_190657,8,0,0,0
run309,20260123_190657,9,0,0,0
run309,20260123_190657,10,3,0,3
run309,20260123_190657,11,2,0,2
run309,20260123_190657,12,1,0,1
run309,20260123_190657,13,0,0,0
run309,20260123_190657,14,0,0,0
run309,20260123_190657,15,1,0,1
run309,20260123_190657,16,4,0,4
run309,20260123_190657,17,0,0,0
run309,20260123_190657,18,0,0,0
run309,20260123_190657,19,0,0,0
run31,20260123_152015,0,0,0,0
run31,20260123_152015,1,3,0,3
run31,20260123_152015,2,1,0,1
run31,20260123_152015,3,2,0,2
run31,20260123_152015,4,1,0,1
run31,20260123_152015,5,0,0,0
run31,20260123_152015,6,2,0,2
run31,20260123_152015,7,2,0,2
run31,20260123_152015,8,0,0,0
run31,20260123_152015,9,0,0,0
run31,20260123_152015,10,0,0,0
run31,20260123_152015,11,2,0,2
run31,20260123_152015,12,1,0,1
run31,20260123_152015,13,1,0,1
run31,20260123_152015,14,0,0,0
run31,20260123_152015,15,1,0,1
run31,20260123_152015,16,1,0,1
run31,20260123_152015,17,0,0,0
run31,20260123_152015,18,0,0,0
run31,20260123_152015,19,0,0,0
run310,20260123_190749,0,0,0,0
run310,20260123_190749,1,1,0,1
run310,20260123_190749,2,1,0,1
run310,20260123_190749,3,2,0,2
run310,20260123_190749,4,3,0,3
run310,20260123_190749,5,2001,0,2001
run310,20260123_190749,6,1,0,1
run310,20260123_190749,7,0,0,0
run310,20260123_190749,8,0,0,0
run310,20260123_190749,9,0,0,0
run310,20260123_190749,10,1,0,1
run310,20260123_190749,11,0,0,0
run310,20260123_190749,12,1,0,1
run310,20260123_190749,13,1,0,1
run310,20260123_190749,14,0,0,0
run310,20260123_190749,15,1,0,1
run310,20260123_190749,16,1,0,1
run310,20260123_190749,17,0,0,0
run310,20260123_190749,18,0,0,0
run310,20260123_190749,19,0,0,0
run311,20260123_190836,0,2,0,2
run311,20260123_190836,1,1,0,1
run311,20260123_190836,2,1,0,1
run311,20260123_190836,3,2,0,2
run311,20260123_190836,4,2,0,2
run311,20260123_190836,5,2,0,2
run311,20260123_190836,6,2,0,2
run311,20260123_190836,7,2000,0,2000
run311,20260123_190836,8,0,0,0
run311,20260123_190836,9,0,0,0
run311,20260123_190836,10,1,0,1
run311,20260123_190836,11,1,0,1
run311,20260123_190836,12,0,0,0
run311,20260123_190836,13,1,0,1
run311,20260123_190836,14,2,0,2
run311,20260123_190836,15,0,0,0
run311,20260123_190836,16,3,0,3
run311,20260123_190836,17,0,0,0
run311,20260123_190836,18,0,0,0
run311,20260123_190836,19,0,0,0
run312,20260123_190928,0,0,0,0
run312,20260123_190928,1,2,0,2
run312,20260123_190928,2,0,0,0
run312,20260123_190928,3,0,1,1
run312,20260123_190928,4,1,1,2
run312,20260123_190928,5,0,0,0
run312,20260123_190928,6,0,0,0
run312,20260123_190928,7,0,0,0
run312,20260123_190928,8,0,0,0
run312,20260123_190928,9,0,0,0
run312,20260123_190928,10,1,0,1
run312,20260123_190928,11,1913,0,1913
run312,20260123_190928,12,2,0,2
run312,20260123_190928,13,0,0,0
run312,20260123_190928,14,1,0,1
run312,20260123_190928,15,2,0,2
run312,20260123_190928,16,0,0,0
run312,20260123_190928,17,0,0,0
run312,20260123_190928,18,0,0,0
run312,20260123_190928,19,0,0,0
run313,20260123_191016,0,0,263,263
run313,20260123_191016,1,2,263,265
run313,20260123_191016,2,4,263,267
run313,20260123_191016,3,0,263,263
run313,20260123_191016,4,0,263,263
run313,20260123_191016,5,1,0,1
run313,20260123_191016,6,1,0,1
run313,20260123_191016,7,1047,0,1047
run313,20260123_191016,8,0,0,0
run313,20260123_191016,9,0,0,0
run313,20260123_191016,10,7,0,7
run313,20260123_191016,11,4,0,4
run313,20260123_191016,12,1,0,1
run313,20260123_191016,13,3,0,3
run313,20260123_191016,14,0,0,0
run313,20260123_191016,15,1,0,1
run313,20260123_191016,16,1,221,222
run313,20260123_191016,17,0,152,152
run313,20260123_191016,18,0,0,0
run313,20260123_191016,19,0,0,0
run314,20260123_191108,0,3,0,3
run314,20260123_191108,1,1,0,1
run314,20260123_191108,2,2,0,2
run314,20260123_191108,3,0,0,0
run314,20260123_191108,4,3,0,3
run314,20260123_191108,5,848,0,848
run314,20260123_191108,6,1,0,1
run314,20260123_191108,7,0,0,0
run314,20260123_191108,8,0,0,0
run314,20260123_191108,9,0,0,0
run314,20260123_191108,10,0,0,0
run314,20260123_191108,11,2,0,2
run314,20260123_191108,12,3,0,3
run314,20260123_191108,13,1,0,1
run314,20260123_191108,14,1,0,1
run314,20260123_191108,15,2,0,2
run314,20260123_191108,16,2,0,2
run314,20260123_191108,17,1,0,1
run314,20260123_191108,18,0,0,0
run314,20260123_191108,19,0,0,0
run315,20260123_191158,0,1,6,7
run315,20260123_191158,1,1,6,7
run315,20260123_191158,2,0,7,7
run315,20260123_191158,3,1,6,7
run315,20260123_191158,4,0,6,6
run315,20260123_191158,5,0,1,1
run315,20260123_191158,6,1,0,1
run315,20260123_191158,7,1,0,1
run315,20260123_191158,8,1,0,1
run315,20260123_191158,9,0,2,2
run315,20260123_191158,10,0,0,0
run315,20260123_191158,11,1,1,2
run315,20260123_191158,12,0,0,0
run315,20260123_191158,13,1,0,1
run315,20260123_191158,14,0,0,0
run315,20260123_191158,15,1,0,1
run315,20260123_191158,16,4,6,10
run315,20260123_191158,17,0,0,0
run315,20260123_191158,18,0,1,1
run315,20260123_191158,19,0,0,0
run316,20260123_191246,0,1,1,2
run316,20260123_191246,1,0,1,1
run316,20260123_191246,2,0,1,1
run316,20260123_191246,3,1,1,2
run316,20260123_191246,4,1,0,1
run316,20260123_191246,5,1,0,1
run316,20260123_191246,6,0,0,0
run316,20260123_191246,7,0,0,0
run316,20260123_191246,8,0,0,0
run316,20260123_191246,9,0,0,0
run316,20260123_191246,10,2,0,2
run316,20260123_191246,11,4,0,4
run316,20260123_191246,12,2,0,2
run316,20260123_191246,13,0,0,0
run316,20260123_191246,14,1988,0,1988
run316,20260123_191246,15,1,0,1
run316,20260123_191246,16,2,1,3
run316,20260123_191246,17,1,1,2
run316,20260123_191246,18,0,0,0
run316,20260123_191246,19,0,0,0
run317,20260123_191337,0,1,0,1
run317,20260123_191337,1,2,0,2
run317,20260123_191337,2,0,0,0
run317,20260123_191337,3,1,0,1
run317,20260123_191337,4,1,0,1
run317,20260123_191337,5,1,0,1
run317,20260123_191337,6,2,0,2
run317,20260123_191337,7,0,0,0
run317,20260123_191337,8,0,0,0
run317,20260123_191337,9,0,0,0
run317,20260123_191337,10,2,0,2
run317,20260123_191337,11,1,0,1
run317,20260123_191337,12,0,0,0
run317,20260123_191337,13,1999,0,1999
run317,20260123_191337,14,1,0,1
run317,20260123_191337,15,1,0,1
run317,20260123_191337,16,2,0,2
run317,20260123_191337,17,0,0,0
run317,20260123_191337,18,0,0,0
run317,20260123_191337,19,0,0,0
run318,20260123_191429,0,1,0,1
run318,20260123_191429,1,0,0,0
run318,20260123_191429,2,3,0,3
run318,20260123_191429,3,1,0,1
run318,20260123_191429,4,2,0,2
run318,20260123_191429,5,2,0,2
run318,20260123_191429,6,1,0,1
run318,20260123_191429,7,0,0,0
run318,20260123_191429,8,0,0,0
run318,20260123_191429,9,0,0,0
run318,20260123_191429,10,2,0,2
run318,20260123_191429,11,1998,0,1998
run318,20260123_191429,12,0,0,0
run318,20260123_191429,13,2,0,2
run318,20260123_191429,14,0,0,0
run318,20260123_191429,15,1,0,1
run318,20260123_191429,16,0,0,0
run318,20260123_191429,17,0,0,0
run318,20260123_191429,18,0,0,0
run318,20260123_191429,19,0,0,0
run319,20260123_191518,0,1,0,1
run319,20260123_191518,1,680,0,680
run319,20260123_191518,2,2,0,2
run319,20260123_191518,3,0,0,0
run319,20260123_191518,4,2,0,2
run319,20260123_191518,5,3,0,3
run319,20260123_191518,6,2,0,2
run319,20260123_191518,7,1,0,1
run319,20260123_191518,8,0,0,0
run319,20260123_191518,9,0,0,0
run319,20260123_191518,10,0,0,0
run319,20260123_191518,11,0,0,0
run319,20260123_191518,12,2,0,2
run319,20260123_191518,13,3,0,3
run319,20260123_191518,14,2,0,2
run319,20260123_191518,15,3,0,3
run319,20260123_191518,16,1,0,1
run319,20260123_191518,17,0,0,0
run319,20260123_191518,18,0,0,0
run319,20260123_191518,19,0,0,0
run319,20260123_191517,0,1,0,1
run319,20260123_191517,1,680,0,680
run319,20260123_191517,2,2,0,2
run319,20260123_191517,3,0,0,0
run319,20260123_191517,4,2,0,2
run319,20260123_191517,5,3,0,3
run319,20260123_191517,6,2,0,2
run319,20260123_191517,7,1,0,1
run319,20260123_191517,8,0,0,0
run319,20260123_191517,9,0,0,0
run319,20260123_191517,10,0,0,0
run319,20260123_191517,11,0,0,0
run319,20260123_191517,12,2,0,2
run319,20260123_191517,13,3,0,3
run319,20260123_191517,14,2,0,2
run319,20260123_191517,15,3,0,3
run319,20260123_191517,16,1,0,1
run319,20260123_191517,17,0,0,0
run319,20260123_191517,18,0,0,0
run319,20260123_191517,19,0,0,0
run32,20260123_152103,0,1,0,1
run32,20260123_152103,1,0,0,0
run32,20260123_152103,2,1,0,1
run32,20260123_152103,3,0,0,0
run32,20260123_152103,4,0,0,0
run32,20260123_152103,5,1,0,1
run32,20260123_152103,6,3,0,3
run32,20260123_152103,7,1,0,1
run32,20260123_152103,8,0,0,0
run32,20260123_152103,9,0,0,0
run32,20260123_152103,10,1,0,1
run32,20260123_152103,11,0,0,0
run32,20260123_152103,12,1,0,1
run32,20260123_152103,13,357,0,357
run32,20260123_152103,14,1644,0,1644
run32,20260123_152103,15,0,0,0
run32,20260123_152103,16,1,0,1
run32,20260123_152103,17,1,0,1
run32,20260123_152103,18,0,0,0
run32,20260123_152103,19,0,0,0
run320,20260123_191605,0,1939,29,1968
run320,20260123_191605,1,0,39,39
run320,20260123_191605,2,2,39,41
run320,20260123_191605,3,1,38,39
run320,20260123_191605,4,1,38,39
run320,20260123_191605,5,15,18,33
run320,20260123_191605,6,0,36,36
run320,20260123_191605,7,1,22,23
run320,20260123_191605,8,0,0,0
run320,20260123_191605,9,0,0,0
run320,20260123_191605,10,10,38,48
run320,20260123_191605,11,3,38,41
run320,20260123_191605,12,1,37,38
run320,20260123_191605,13,0,37,37
run320,20260123_191605,14,1,37,38
run320,20260123_191605,15,15,10,25
run320,20260123_191605,16,6,27,33
run320,20260123_191605,17,2,8,10
run320,20260123_191605,18,0,0,0
run320,20260123_191605,19,0,0,0
run320,20260123_191606,0,1939,29,1968
run320,20260123_191606,1,0,39,39
run320,20260123_191606,2,2,39,41
run320,20260123_191606,3,1,38,39
run320,20260123_191606,4,1,38,39
run320,20260123_191606,5,15,18,33
run320,20260123_191606,6,0,36,36
run320,20260123_191606,7,1,22,23
run320,20260123_191606,8,0,0,0
run320,20260123_191606,9,0,0,0
run320,20260123_191606,10,10,38,48
run320,20260123_191606,11,3,38,41
run320,20260123_191606,12,1,37,38
run320,20260123_191606,13,0,37,37
run320,20260123_191606,14,1,37,38
run320,20260123_191606,15,15,10,25
run320,20260123_191606,16,6,27,33
run320,20260123_191606,17,2,8,10
run320,20260123_191606,18,0,0,0
run320,20260123_191606,19,0,0,0
run321,20260123_191657,0,3,1,4
run321,20260123_191657,1,5,1,6
run321,20260123_191657,2,4,0,4
run321,20260123_191657,3,236,0,236
run321,20260123_191657,4,2,0,2
run321,20260123_191657,5,2,0,2
run321,20260123_191657,6,2,0,2
run321,20260123_191657,7,1764,0,1764
run321,20260123_191657,8,0,10,10
run321,20260123_191657,9,0,0,0
run321,20260123_191657,10,2,0,2
run321,20260123_191657,11,1,0,1
run321,20260123_191657,12,1,0,1
run321,20260123_191657,13,4,0,4
run321,20260123_191657,14,2,0,2
run321,20260123_191657,15,0,0,0
run321,20260123_191657,16,0,0,0
run321,20260123_191657,17,0,0,0
run321,20260123_191657,18,0,0,0
run321,20260123_191657,19,0,0,0
run322,20260123_191749,0,2,0,2
run322,20260123_191749,1,3,0,3
run322,20260123_191749,2,0,0,0
run322,20260123_191749,3,2,0,2
run322,20260123_191749,4,0,0,0
run322,20260123_191749,5,2,0,2
run322,20260123_191749,6,1676,0,1676
run322,20260123_191749,7,6,0,6
run322,20260123_191749,8,0,0,0
run322,20260123_191749,9,0,0,0
run322,20260123_191749,10,3,0,3
run322,20260123_191749,11,1,0,1
run322,20260123_191749,12,2,0,2
run322,20260123_191749,13,1,0,1
run322,20260123_191749,14,0,0,0
run322,20260123_191749,15,3,0,3
run322,20260123_191749,16,1,0,1
run322,20260123_191749,17,0,0,0
run322,20260123_191749,18,0,0,0
run322,20260123_191749,19,0,0,0
run323,20260123_191837,0,0,0,0
run323,20260123_191837,1,0,0,0
run323,20260123_191837,2,1,0,1
run323,20260123_191837,3,1,0,1
run323,20260123_191837,4,3,0,3
run323,20260123_191837,5,1,0,1
run323,20260123_191837,6,1,0,1
run323,20260123_191837,7,2,0,2
run323,20260123_191837,8,0,0,0
run323,20260123_191837,9,0,0,0
run323,20260123_191837,10,3,0,3
run323,20260123_191837,11,2000,0,2000
run323,20260123_191837,12,1,0,1
run323,20260123_191837,13,0,0,0
run323,20260123_191837,14,0,0,0
run323,20260123_191837,15,1,0,1
run323,20260123_191837,16,5,0,5
run323,20260123_191837,17,0,0,0
run323,20260123_191837,18,0,0,0
run323,20260123_191837,19,0,0,0
run324,20260123_191927,0,1,1,2
run324,20260123_191927,1,0,1,1
run324,20260123_191927,2,1,1,2
run324,20260123_191927,3,0,1,1
run324,20260123_191927,4,2,1,3
run324,20260123_191927,5,2,0,2
run324,20260123_191927,6,2,0,2
run324,20260123_191927,7,1,0,1
run324,20260123_191927,8,0,0,0
run324,20260123_191927,9,0,0,0
run324,20260123_191927,10,1,0,1
run324,20260123_191927,11,0,0,0
run324,20260123_191927,12,2,0,2
run324,20260123_191927,13,0,0,0
run324,20260123_191927,14,1,0,1
run324,20260123_191927,15,2,0,2
run324,20260123_191927,16,1,0,1
run324,20260123_191927,17,2,1,3
run324,20260123_191927,18,0,0,0
run324,20260123_191927,19,0,0,0
run325,20260123_192019,0,10,0,10
run325,20260123_192019,1,3,0,3
run325,20260123_192019,2,3,0,3
run325,20260123_192019,3,0,0,0
run325,20260123_192019,4,2,0,2
run325,20260123_192019,5,1,0,1
run325,20260123_192019,6,2,0,2
run325,20260123_192019,7,2000,0,2000
run325,20260123_192019,8,0,0,0
run325,20260123_192019,9,0,0,0
run325,20260123_192019,10,1,0,1
run325,20260123_192019,11,2,0,2
run325,20260123_192019,12,2,0,2
run325,20260123_192019,13,0,0,0
run325,20260123_192019,14,1,0,1
run325,20260123_192019,15,1,0,1
run325,20260123_192019,16,2,0,2
run325,20260123_192019,17,0,0,0
run325,20260123_192019,18,0,0,0
run325,20260123_192019,19,0,0,0
run326,20260123_192107,0,0,0,0
run326,20260123_192107,1,0,0,0
run326,20260123_192107,2,3,0,3
run326,20260123_192107,3,3,0,3
run326,20260123_192107,4,2002,0,2002
run326,20260123_192107,5,3,0,3
run326,20260123_192107,6,3,0,3
run326,20260123_192107,7,2,0,2
run326,20260123_192107,8,0,0,0
run326,20260123_192107,9,0,0,0
run326,20260123_192107,10,1,0,1
run326,20260123_192107,11,0,0,0
run326,20260123_192107,12,0,0,0
run326,20260123_192107,13,1,0,1
run326,20260123_192107,14,2,0,2
run326,20260123_192107,15,1,0,1
run326,20260123_192107,16,4,0,4
run326,20260123_192107,17,0,0,0
run326,20260123_192107,18,0,0,0
run326,20260123_192107,19,0,0,0
run327,20260123_192155,0,1,2,3
run327,20260123_192155,1,825,2,827
run327,20260123_192155,2,1,2,3
run327,20260123_192155,3,0,2,2
run327,20260123_192155,4,0,2,2
run327,20260123_192155,5,0,0,0
run327,20260123_192155,6,0,0,0
run327,20260123_192155,7,0,0,0
run327,20260123_192155,8,0,0,0
run327,20260123_192155,9,0,0,0
run327,20260123_192155,10,1171,0,1171
run327,20260123_192155,11,3,0,3
run327,20260123_192155,12,3,0,3
run327,20260123_192155,13,2,0,2
run327,20260123_192155,14,2,0,2
run327,20260123_192155,15,1,0,1
run327,20260123_192155,16,0,0,0
run327,20260123_192155,17,0,2,2
run327,20260123_192155,18,0,0,0
run327,20260123_192155,19,0,0,0
run328,20260123_192247,0,1,0,1
run328,20260123_192247,1,2,0,2
run328,20260123_192247,2,3,0,3
run328,20260123_192247,3,1,0,1
run328,20260123_192247,4,1,0,1
run328,20260123_192247,5,1,0,1
run328,20260123_192247,6,1686,0,1686
run328,20260123_192247,7,1,0,1
run328,20260123_192247,8,0,0,0
run328,20260123_192247,9,0,0,0
run328,20260123_192247,10,0,0,0
run328,20260123_192247,11,1,0,1
run328,20260123_192247,12,1,0,1
run328,20260123_192247,13,1,0,1
run328,20260123_192247,14,1,0,1
run328,20260123_192247,15,0,0,0
run328,20260123_192247,16,1,0,1
run328,20260123_192247,17,0,0,0
run328,20260123_192247,18,0,0,0
run328,20260123_192247,19,0,0,0
